   Year      Age       Female       Male         Total
   1821       84     0.208260     0.200899     0.204711 
   1821       85     0.213010     0.208280     0.210726 
   1821       86     0.212677     0.211371     0.212045 
   1821       87     0.209086     0.210896     0.209963 
   1821       88     0.204358     0.208336     0.206284 
   1821       89     0.203192     0.206898     0.204980 
   1821       90     0.210421     0.208999     0.209738 
   1821       91     0.221800     0.212294     0.217247 
   1821       92     0.237921     0.217961     0.228340 
   1821       93     0.259351     0.227365     0.243871 
   1821       94     0.285102     0.244157     0.265031 
   1821       95     0.318845     0.277945     0.298508 
   1821       96     0.358020     0.321904     0.339794 
   1821       97     0.401856     0.382162     0.391876 
   1821       98     0.456005     0.471528     0.463802 
   1821       99     0.538029     0.584112     0.561299 
   1821      100     0.292251     0.343834     0.318638 
   1821      101     0.296748     0.364322     0.331082 
   1821      102     0.304411     0.388201     0.347433 
   1821      103     0.309104     0.416412     0.364432 
   1821      104     0.329598     0.443529     0.389981 
   1821      105     0.410911     0.534842     0.480549 
   1821      106     0.558533     0.763521     0.675545 
   1821      107     0.000000     1.407166     0.807477 
   1822        0     0.207284     0.241128     0.224582 
   1822        1     0.060173     0.059970     0.060070 
   1822        2     0.042095     0.042485     0.042292 
   1822        3     0.029090     0.029681     0.029387 
   1822        4     0.020213     0.020692     0.020453 
   1822        5     0.016414     0.016889     0.016653 
   1822        6     0.013975     0.014165     0.014071 
   1822        7     0.011853     0.011772     0.011812 
   1822        8     0.009885     0.009788     0.009835 
   1822        9     0.008258     0.008088     0.008171 
   1822       10     0.006979     0.006686     0.006829 
   1822       11     0.006096     0.005636     0.005861 
   1822       12     0.005579     0.004936     0.005250 
   1822       13     0.005441     0.004592     0.005007 
   1822       14     0.005721     0.004639     0.005167 
   1822       15     0.006369     0.005058     0.005698 
   1822       16     0.007009     0.005766     0.006378 
   1822       17     0.007561     0.006627     0.007091 
   1822       18     0.008140     0.007605     0.007871 
   1822       19     0.008673     0.008771     0.008722 
   1822       20     0.009141     0.010029     0.009588 
   1822       21     0.009256     0.010872     0.010062 
   1822       22     0.009227     0.011239     0.010221 
   1822       23     0.009329     0.011253     0.010279 
   1822       24     0.009395     0.010883     0.010128 
   1822       25     0.009423     0.010166     0.009789 
   1822       26     0.008971     0.009499     0.009223 
   1822       27     0.008691     0.009081     0.008872 
   1822       28     0.009020     0.008898     0.008963 
   1822       29     0.009351     0.008846     0.009117 
   1822       30     0.009698     0.008945     0.009350 
   1822       31     0.009845     0.009139     0.009523 
   1822       32     0.009864     0.009299     0.009610 
   1822       33     0.009938     0.009374     0.009684 
   1822       34     0.009992     0.009508     0.009774 
   1822       35     0.009989     0.009656     0.009839 
   1822       36     0.010360     0.009734     0.010071 
   1822       37     0.010887     0.009967     0.010451 
   1822       38     0.011056     0.010378     0.010734 
   1822       39     0.011264     0.010866     0.011075 
   1822       40     0.011542     0.011438     0.011492 
   1822       41     0.011873     0.011953     0.011911 
   1822       42     0.012139     0.012292     0.012212 
   1822       43     0.012393     0.012529     0.012458 
   1822       44     0.012677     0.012674     0.012675 
   1822       45     0.013021     0.012775     0.012903 
   1822       46     0.013054     0.013123     0.013086 
   1822       47     0.013315     0.013780     0.013527 
   1822       48     0.014273     0.014680     0.014459 
   1822       49     0.015335     0.015749     0.015523 
   1822       50     0.016436     0.016931     0.016662 
   1822       51     0.017545     0.018137     0.017816 
   1822       52     0.018333     0.019139     0.018703 
   1822       53     0.018604     0.019857     0.019179 
   1822       54     0.018720     0.020579     0.019574 
   1822       55     0.018789     0.021368     0.019974 
   1822       56     0.019884     0.022396     0.021059 
   1822       57     0.021709     0.023855     0.022731 
   1822       58     0.023576     0.025824     0.024646 
   1822       59     0.026126     0.028204     0.027115 
   1822       60     0.029289     0.030976     0.030092 
   1822       61     0.033091     0.033938     0.033497 
   1822       62     0.036575     0.036605     0.036590 
   1822       63     0.039042     0.038995     0.039019 
   1822       64     0.041193     0.041302     0.041246 
   1822       65     0.043106     0.043594     0.043343 
   1822       66     0.045554     0.046556     0.046039 
   1822       67     0.048090     0.049884     0.048953 
   1822       68     0.051607     0.053653     0.052592 
   1822       69     0.056233     0.058422     0.057286 
   1822       70     0.062143     0.064384     0.063221 
   1822       71     0.068501     0.070790     0.069602 
   1822       72     0.075312     0.077269     0.076258 
   1822       73     0.081766     0.084111     0.082899 
   1822       74     0.087952     0.090980     0.089414 
   1822       75     0.093885     0.097951     0.095846 
   1822       76     0.100571     0.104581     0.102512 
   1822       77     0.107445     0.111197     0.109265 
   1822       78     0.115420     0.119300     0.117298 
   1822       79     0.126259     0.129532     0.127839 
   1822       80     0.147211     0.147622     0.147410 
   1822       81     0.163752     0.161838     0.162825 
   1822       82     0.181484     0.177752     0.179677 
   1822       83     0.199498     0.194927     0.197287 
   1822       84     0.215159     0.211247     0.213268 
   1822       85     0.224694     0.223545     0.224139 
   1822       86     0.229985     0.232437     0.231170 
   1822       87     0.231786     0.238117     0.234846 
   1822       88     0.230549     0.240458     0.235338 
   1822       89     0.229709     0.242457     0.235860 
   1822       90     0.234328     0.248853     0.241309 
   1822       91     0.241213     0.256842     0.248698 
   1822       92     0.251054     0.266302     0.258355 
   1822       93     0.268015     0.280111     0.273838 
   1822       94     0.295038     0.300060     0.297486 
   1822       95     0.333390     0.328066     0.330752 
   1822       96     0.377733     0.359317     0.368453 
   1822       97     0.429518     0.394729     0.411692 
   1822       98     0.490579     0.449547     0.469533 
   1822       99     0.578080     0.552438     0.565208 
   1822      100     0.459197     0.437913     0.448482 
   1822      101     0.489563     0.458745     0.473915 
   1822      102     0.525319     0.483623     0.504328 
   1822      103     0.576694     0.513476     0.544496 
   1822      104     0.629055     0.554326     0.590946 
   1822      105     0.746899     0.587854     0.662363 
   1822      106     1.227941     0.783737     0.967546 
   1822      107     2.464730     1.717042     2.043478 
   1822      108     6.000000     6.000000     6.000000 
   1823        0     0.192138     0.221829     0.207302 
   1823        1     0.055594     0.058001     0.056814 
   1823        2     0.037440     0.039162     0.038312 
   1823        3     0.025095     0.026570     0.025837 
   1823        4     0.018085     0.019115     0.018601 
   1823        5     0.015263     0.015853     0.015559 
   1823        6     0.013442     0.013688     0.013566 
   1823        7     0.011816     0.011537     0.011675 
   1823        8     0.010275     0.009596     0.009927 
   1823        9     0.008611     0.007904     0.008249 
   1823       10     0.007086     0.006412     0.006741 
   1823       11     0.005909     0.005236     0.005564 
   1823       12     0.005179     0.004441     0.004801 
   1823       13     0.004888     0.004030     0.004449 
   1823       14     0.005058     0.004014     0.004524 
   1823       15     0.005622     0.004378     0.004985 
   1823       16     0.006244     0.004994     0.005604 
   1823       17     0.006751     0.005888     0.006313 
   1823       18     0.007143     0.006972     0.007057 
   1823       19     0.007550     0.008234     0.007895 
   1823       20     0.007892     0.009620     0.008763 
